,src,dst,ts,label,idx
246,40923,31735,1.0,0.0,246
236,40923,31735,1.0,0.0,236
247,40923,31735,1.0,0.0,247
249,40923,31735,1.0,0.0,249
250,40923,31735,1.0,0.0,250
251,40923,31735,1.0,0.0,251
252,40923,31735,1.0,0.0,252
253,40923,31735,1.0,0.0,253
254,40923,31735,1.0,0.0,254
255,40923,31735,1.0,0.0,255
256,40923,31735,1.0,0.0,256
257,40923,31735,1.0,0.0,257
258,40923,31735,1.0,0.0,258
248,40923,31735,1.0,0.0,248
234,40923,31735,1.0,0.0,234
233,40923,31735,1.0,0.0,233
232,40923,31735,1.0,0.0,232
210,8768,11849,1.0,0.0,210
211,8768,11849,1.0,0.0,211
312,18943,31411,1.0,0.0,312
212,18943,24790,1.0,0.0,212
213,18943,24790,1.0,0.0,213
214,18943,30831,1.0,0.0,214
215,18943,8549,1.0,0.0,215
216,23319,28901,1.0,0.0,216
217,23319,28901,1.0,0.0,217
218,23319,28901,1.0,0.0,218
219,23319,28901,1.0,0.0,219
220,40923,31735,1.0,0.0,220
221,40923,31735,1.0,0.0,221
222,40923,31735,1.0,0.0,222
223,40923,31735,1.0,0.0,223
224,40923,31735,1.0,0.0,224
225,40923,31735,1.0,0.0,225
226,40923,31735,1.0,0.0,226
