,src,dst,ts,label,idx
20020,5422,32017,502.0,0.0,117227
20019,15887,32017,502.0,0.0,117223
20018,4403,32017,502.0,0.0,117221
20015,7696,32017,502.0,0.0,117213
20014,30211,32017,502.0,0.0,117208
20013,23413,32017,502.0,0.0,117205
20011,14509,32017,502.0,0.0,117200
20009,12486,32017,502.0,0.0,117194
19990,13635,22605,502.0,0.0,117154
20016,16177,32017,502.0,0.0,117216
19988,30301,32017,502.0,0.0,117150
19980,5989,32017,502.0,0.0,117133
19979,4178,32017,502.0,0.0,117130
19978,16261,32017,502.0,0.0,117128
14069,6438,32017,502.0,0.0,117186
29436,33227,1886,502.0,0.0,117190
19977,24112,32017,502.0,0.0,117123
